156276, 20.8359, 20.8984, 20.7969, 20.9219
157867, 20.7969, 20.8828, 20.8984, 20.9297
159799, 20.8438, 20.8594, 20.8828, 20.9531
161532, 20.8203, 20.8203, 20.7734, 20.9688
163428, 20.75, 20.8438, 20.8828, 20.8984
165002, 20.7969, 20.8438, 20.7734, 20.9688
166571, 20.7266, 20.8359, 20.7734, 20.8125
168284, 20.7578, 20.8438, 20.7734, 20.8203
170392, 20.7266, 20.8672, 20.75, 20.9453
172335, 20.6406, 20.8438, 20.6641, 20.8438
173718, 20.7109, 20.8594, 20.6875, 20.8359
175303, 20.7031, 20.8438, 20.7734, 20.9062
177245, 20.6406, 20.8203, 20.7812, 20.8984
179187, 20.6875, 20.7969, 20.6484, 20.8203
180909, 20.7031, 20.8203, 20.7344, 20.8203
182697, 20.7812, 20.8203, 20.6172, 20.8438
184256, 20.7109, 20.7969, 20.7266, 20.8203
185977, 20.6719, 20.7812, 20.75, 20.8359
187688, 20.75, 20.8125, 20.7266, 20.9062
189785, 20.7109, 20.7969, 20.6875, 20.8438
191894, 20.6719, 20.8438, 20.6719, 20.7969
193614, 20.7344, 20.8125, 20.7266, 20.8594
195544, 20.7266, 20.8203, 20.7578, 20.8594
197313, 20.7031, 20.7578, 20.75, 20.8203
198848, 20.7109, 20.8125, 20.6172, 20.8125
200450, 20.7734, 20.7969, 20.6875, 20.8594
202041, 20.7812, 20.8203, 20.7578, 20.8594
203952, 20.7109, 20.8594, 20.7578, 20.8672
205995, 20.75, 20.7734, 20.7109, 20.7578
208072, 20.7266, 20.7578, 20.7344, 20.75
209636, 20.6875, 20.7031, 20.7344, 20.7812
211234, 20.6641, 20.7266, 20.6719, 20.7344
212967, 20.6641, 20.75, 20.6719, 20.7266
214722, 20.6641, 20.75, 20.6484, 20.75
216655, 20.5781, 20.7344, 20.7031, 20.7344
218409, 20.6016, 20.75, 20.7344, 20.8359
220164, 20.6484, 20.7578, 20.7031, 20.8828
221919, 20.7578, 20.8828, 20.7578, 20.8828
223496, 20.8438, 20.8828, 20.8125, 20.9219
225406, 20.9453, 21.0078, 20.8594, 21.0391
227105, 20.9062, 20.9531, 20.8672, 21.1172
229172, 20.9688, 20.9922, 20.9922, 21.0547
230872, 20.9531, 21.0391, 20.8203, 21.0391
232979, 20.9062, 21.0547, 20.8828, 21.0547
234932, 20.8594, 21.0391, 20.8594, 21.1484
236788, 20.9531, 21.0312, 20.8594, 20.9688
238365, 20.9688, 21.0547, 20.8828, 21.0625
240117, 20.9922, 21.0312, 20.8594, 20.9922
241699, 20.9297, 20.9688, 20.8438, 21.0547
243233, 20.9062, 20.8828, 20.8828, 20.9531
244964, 20.7812, 20.9062, 20.8594, 20.7969
247038, 20.75, 20.8672, 20.7734, 20.75
248781, 20.7266, 20.7812, 20.7344, 20.7578
250515, 20.6875, 20.8125, 20.7734, 20.7578
252247, 20.7109, 20.8125, 20.7812, 20.8672
254349, 20.7734, 20.8672, 20.7578, 20.8203
255881, 20.7109, 20.8203, 20.8125, 20.8828
257425, 20.75, 20.8438, 20.7969, 20.8984
259202, 20.7578, 20.8984, 20.8438, 20.9062
261122, 20.7969, 20.8984, 20.7812, 20.9062
262844, 20.7969, 20.8594, 20.7578, 20.8828
264754, 20.8203, 20.8828, 20.75, 20.7812
266464, 20.7812, 20.8203, 20.8203, 20.9219
268540, 20.7266, 20.8125, 20.8125, 20.7812
270317, 20.8125, 20.8359, 20.7344, 20.8438
271905, 20.7812, 20.7578, 20.8438, 20.8438
273472, 20.7109, 20.75, 20.8672, 20.8203
275226, 20.7734, 20.7109, 20.6641, 20.7734
276804, 20.75, 20.7344, 20.8203, 20.7812
278391, 20.7578, 20.75, 20.7344, 20.8203
279935, 20.7109, 20.8203, 20.8203, 20.7031
281330, 20.7578, 20.7266, 20.8203, 20.8359
283073, 20.7109, 20.75, 20.7266, 20.7812
284495, 20.6719, 20.6719, 20.75, 20.75
286428, 20.6406, 20.6172, 20.6641, 20.6641
288128, 20.5547, 20.625, 20.6016, 20.6719
289694, 20.6016, 20.625, 20.6172, 20.75
291814, 20.5391, 20.7031, 20.6875, 20.75
293381, 20.6016, 20.7109, 20.6875, 20.7812
295456, 20.7969, 20.7266, 20.6719, 20.8359
297564, 20.7109, 20.8359, 20.7266, 20.8828
299538, 20.6875, 20.8438, 20.7266, 20.8125
301272, 20.6641, 20.6875, 20.6016, 20.625
302859, 20.4766, 20.5312, 20.5625, 20.5391
304825, 20.4531, 20.4766, 20.4688, 20.625
306958, 20.3359, 20.5078, 20.3984, 20.5391
308699, 20.3828, 20.5781, 20.4688, 20.6016
310632, 20.3359, 20.5625, 20.4766, 20.6016
312387, 20.3594, 20.4688, 20.5312, 20.5078
314306, 20.4297, 20.5938, 20.5312, 20.625
316383, 20.3984, 20.4766, 20.4688, 20.6406
318513, 20.4062, 20.4688, 20.5625, 20.6016
320633, 20.4297, 20.625, 20.5625, 20.6484
322375, 20.4297, 20.6016, 20.4766, 20.5625
324086, 20.4688, 20.6016, 20.5312, 20.6484
325827, 20.5547, 20.5781, 20.5156, 20.6016
327614, 20.5625, 20.5938, 20.5938, 20.6641
329000, 20.5078, 20.6016, 20.5938, 20.6719
330536, 20.5625, 20.6406, 20.6406, 20.6016
332603, 20.5625, 20.625, 20.5781, 20.7031
334154, 20.5938, 20.625, 20.625, 20.7109
335868, 20.5938, 20.6484, 20.5547, 20.6875
337621, 20.5312, 20.7031, 20.6172, 20.7344
339185, 20.5625, 20.6719, 20.6641, 20.7578
340576, 20.625, 20.6875, 20.6719, 20.6641
342685, 20.6406, 20.6719, 20.6719, 20.7344
344830, 20.6484, 20.6484, 20.7031, 20.7578
346572, 20.5938, 20.5625, 20.625, 20.7266
348540, 20.5938, 20.6641, 20.5938, 20.6875
350469, 20.5547, 20.6719, 20.6172, 20.6016
352203, 20.6016, 20.7031, 20.5938, 20.6719
354323, 20.5547, 20.5625, 20.5312, 20.625
356079, 20.5938, 20.625, 20.5938, 20.7266
357635, 20.5312, 20.7031, 20.6406, 20.6719
359402, 20.625, 20.625, 20.5547, 20.7344
361126, 20.5547, 20.6016, 20.6484, 20.7031
363259, 20.5547, 20.6719, 20.6484, 20.6484
364846, 20.5625, 20.6641, 20.6172, 20.7266
366424, 20.6406, 20.7109, 20.6484, 20.75
368158, 20.6484, 20.7266, 20.6641, 20.7812
369881, 20.7266, 20.7812, 20.6484, 20.8203
371602, 20.7734, 20.7969, 20.6484, 20.7812
373679, 20.7266, 20.8672, 20.7266, 20.7734
375753, 20.6641, 20.7969, 20.6719, 20.8984
377871, 20.7344, 20.7734, 20.7344, 20.7734
379967, 20.6641, 20.7578, 20.7266, 20.7578
381886, 20.7578, 20.7734, 20.6719, 20.7266
383626, 20.6641, 20.8125, 20.7969, 20.8359
385173, 20.6641, 20.7812, 20.6484, 20.7812
386907, 20.6719, 20.7812, 20.6719, 20.8984
388870, 20.6875, 20.7969, 20.6484, 20.7812
390604, 20.6875, 20.7031, 20.625, 20.8203
392327, 20.6719, 20.7969, 20.7344, 20.7812
394073, 20.6875, 20.7344, 20.7344, 20.8359
395795, 20.7109, 20.7812, 20.7266, 20.8125
397852, 20.7109, 20.7734, 20.6406, 20.8203
399906, 20.6406, 20.7578, 20.6875, 20.8125
401451, 20.6875, 20.6875, 20.7578, 20.7734
403230, 20.8203, 20.7812, 20.7344, 20.7578
405161, 20.7031, 20.7734, 20.625, 20.7578
406906, 20.7031, 20.8125, 20.7031, 20.7344
408626, 20.625, 20.7812, 20.7344, 20.8203
410514, 20.6484, 20.6875, 20.6484, 20.7969
412400, 20.6406, 20.6875, 20.625, 20.75
413945, 20.6406, 20.7109, 20.6875, 20.6875
415710, 20.5547, 20.6719, 20.6172, 20.7031
417290, 20.5625, 20.625, 20.6016, 20.6875
419343, 20.6641, 20.6406, 20.625, 20.625
421454, 20.6016, 20.6172, 20.5781, 20.6875
423023, 20.5312, 20.6484, 20.6016, 20.7734
425143, 20.6172, 20.6719, 20.5938, 20.7109
426889, 20.5938, 20.6406, 20.5547, 20.75
428831, 20.6406, 20.6875, 20.6172, 20.6719
430940, 20.5781, 20.6484, 20.6484, 20.6719
432684, 20.6172, 20.6016, 20.5938, 20.7969
434597, 20.5781, 20.7344, 20.6016, 20.6719
436640, 20.5547, 20.6641, 20.5547, 20.7344
438361, 20.6875, 20.7344, 20.6172, 20.7109
440436, 20.625, 20.6719, 20.5938, 20.6875
442565, 20.6641, 20.6484, 20.6484, 20.7344
444709, 20.6016, 20.6641, 20.625, 20.7031
446319, 20.6016, 20.7109, 20.5938, 20.7109
447898, 20.5625, 20.6484, 20.6406, 20.6719
449453, 20.5781, 20.7031, 20.5938, 20.7031
451030, 20.5781, 20.6484, 20.6172, 20.6484
452784, 20.6016, 20.5312, 20.5938, 20.6484
454350, 20.5156, 20.5781, 20.6719, 20.6875
456093, 20.5781, 20.6172, 20.5938, 20.7266
457849, 20.5938, 20.7578, 20.6875, 20.8125
459958, 20.6406, 20.7578, 20.6016, 20.7812
462046, 20.7031, 20.7734, 20.6641, 20.8438
463747, 20.7734, 20.7344, 20.75, 20.8438
465678, 20.7812, 20.8438, 20.8125, 20.8594
467599, 20.8984, 21.0156, 20.8438, 21.0312
469554, 21.0078, 21.0312, 20.8984, 21.1406
471484, 20.9922, 21.2031, 20.9688, 21.2109
473196, 21.1484, 21.2109, 20.9922, 21.2266
475127, 21.2266, 21.2969, 21.0391, 21.2109
477180, 21.0859, 21.2578, 20.9922, 21.1406
478912, 21.125, 21.2969, 21.0391, 21.2812
480876, 21.0625, 21.2812, 21.0391, 21.2109
482265, 21.1875, 21.2578, 21.0547, 21.2344
484199, 21.1172, 21.3672, 21.1172, 21.25
485733, 21.1406, 21.2578, 21.0625, 21.2344
487788, 21.1172, 21.2344, 21.0078, 21.1641
489664, 21.0781, 21.2266, 20.9922, 21.1484
491631, 21.0625, 21.1406, 20.9453, 21.1719
493342, 21.0078, 21.1172, 21.0156, 21.0859
495087, 21.0312, 21.1172, 20.9453, 21.125
496663, 21.0625, 21.0781, 21.0312, 21.1172
498793, 21.0078, 21.1406, 21.0547, 21.1016
500362, 20.9688, 21.0547, 21.0312, 21.1016
501942, 21.0156, 21.0312, 20.9453, 21.0078
503651, 20.8984, 20.9922, 20.8672, 20.9922
505407, 20.8828, 20.8984, 20.8672, 20.9453
506976, 20.9062, 20.8984, 20.8828, 20.9688
508552, 20.8594, 20.9062, 20.7578, 20.9297
510463, 20.7578, 20.9297, 20.8984, 20.8594
512549, 20.8203, 20.9062, 20.8125, 20.8594
514624, 20.8203, 20.8594, 20.8203, 20.8984
516690, 20.7734, 20.8828, 20.7578, 20.8438
518762, 20.7266, 20.8984, 20.7344, 20.8359
520318, 20.7266, 20.9453, 20.8203, 20.8984
521888, 20.75, 20.9062, 20.8359, 20.9062
523643, 20.7109, 20.8828, 20.7578, 20.8672
525420, 20.6875, 20.8672, 20.8594, 20.9766
527353, 20.7578, 20.8594, 20.7734, 20.8984
528929, 20.7344, 20.8594, 20.7969, 20.9297
530517, 20.7031, 20.9297, 20.7734, 20.8828
532437, 20.8672, 20.8672, 20.7734, 20.8672
534192, 20.8203, 20.7969, 20.7578, 20.8203
536267, 20.8359, 20.8125, 20.7344, 20.9062
538009, 20.7031, 20.8672, 20.8125, 20.8828
539939, 20.7578, 20.8203, 20.7969, 20.8203
541891, 20.6719, 20.7578, 20.7578, 20.75
543623, 20.6641, 20.8125, 20.7031, 20.8203
545219, 20.6641, 20.7266, 20.7031, 20.8203
546977, 20.6641, 20.7344, 20.7109, 20.7734
548676, 20.6875, 20.7578, 20.6641, 20.6719
550264, 20.6484, 20.6406, 20.6641, 20.7812
552017, 20.6406, 20.6719, 20.6641, 20.7031
553773, 20.6016, 20.625, 20.6641, 20.625
555160, 20.5625, 20.6016, 20.5938, 20.5938
556695, 20.5078, 20.6406, 20.6172, 20.6484
558261, 20.5391, 20.5781, 20.5781, 20.625
560369, 20.5156, 20.5547, 20.625, 20.6641
562309, 20.4688, 20.6016, 20.5312, 20.5938
563877, 20.5391, 20.5625, 20.5391, 20.6641
565465, 20.5781, 20.5781, 20.6016, 20.6484
567009, 20.6016, 20.5078, 20.625, 20.6875
568766, 20.6406, 20.5781, 20.5547, 20.7031
570851, 20.5391, 20.625, 20.5547, 20.625
572915, 20.6016, 20.6719, 20.6406, 20.6641
574605, 20.5547, 20.625, 20.5156, 20.6641
576538, 20.5625, 20.625, 20.5938, 20.7031
578093, 20.5781, 20.6484, 20.6406, 20.7344
579783, 20.6641, 20.6484, 20.5781, 20.6875
581892, 20.5781, 20.6016, 20.6016, 20.7031
583932, 20.6172, 20.6484, 20.5781, 20.7031
585498, 20.6172, 20.6875, 20.6641, 20.7969
587087, 20.7109, 20.6016, 20.5625, 20.7031
588654, 20.7344, 20.6719, 20.625, 20.7031
590187, 20.7344, 20.7969, 20.6641, 20.7344
591908, 20.7031, 20.7031, 20.625, 20.75
593985, 20.7344, 20.7109, 20.5938, 20.7109
595584, 20.7344, 20.6641, 20.6875, 20.8359
597647, 20.7266, 20.7266, 20.6484, 20.7109
599194, 20.625, 20.6875, 20.6875, 20.7578
600918, 20.7109, 20.7969, 20.6016, 20.6641
602645, 20.6406, 20.7031, 20.6641, 20.7266
604577, 20.6406, 20.6641, 20.6641, 20.7812
606431, 20.6172, 20.625, 20.6484, 20.6719
608005, 20.5781, 20.6641, 20.6484, 20.75
609774, 20.6875, 20.7031, 20.5781, 20.6875
611533, 20.5312, 20.6719, 20.6641, 20.6641
613462, 20.625, 20.6641, 20.5312, 20.6484
615602, 20.6172, 20.6016, 20.5391, 20.5625
617293, 20.6016, 20.6875, 20.5781, 20.6641
618862, 20.5625, 20.5156, 20.5312, 20.7031
620971, 20.5938, 20.7031, 20.625, 20.6406
622558, 20.5391, 20.5781, 20.6172, 20.6641
624134, 20.6641, 20.7031, 20.625, 20.7109
625721, 20.6875, 20.7109, 20.5938, 20.7109
627298, 20.6406, 20.6875, 20.625, 20.7578
628901, 20.6406, 20.7578, 20.6719, 20.7734
630289, 20.6641, 20.7734, 20.6641, 20.7734
631681, 20.6406, 20.7969, 20.6875, 20.8203
633283, 20.6719, 20.7578, 20.6719, 20.7734
635040, 20.7031, 20.75, 20.5938, 20.7344
636740, 20.6875, 20.7969, 20.6641, 20.8203
638803, 20.7344, 20.8438, 20.6875, 20.7109
640714, 20.6875, 20.7578, 20.6484, 20.8125
642602, 20.7578, 20.6641, 20.6406, 20.8125
644364, 20.6641, 20.6484, 20.7109, 20.7812
646308, 20.6719, 20.7109, 20.7031, 20.8203
648239, 20.7109, 20.7031, 20.6875, 20.7266
649828, 20.6484, 20.6641, 20.6406, 20.7266
651529, 20.6719, 20.7969, 20.6641, 20.7266
653648, 20.7578, 20.7578, 20.6719, 20.7969
655701, 20.625, 20.7734, 20.6641, 20.8203
657795, 20.6875, 20.7344, 20.6406, 20.7578
659520, 20.6641, 20.7031, 20.6484, 20.7109
661264, 20.6406, 20.7344, 20.6406, 20.7031
663009, 20.7031, 20.7031, 20.6641, 20.7109
664722, 20.75, 20.7812, 20.6641, 20.7734
666796, 20.6641, 20.7031, 20.7031, 20.7578
668891, 20.5938, 20.6641, 20.6484, 20.7109
670999, 20.7031, 20.7031, 20.625, 20.7578
673131, 20.5625, 20.6016, 20.6016, 20.6875
675230, 20.5625, 20.6875, 20.5938, 20.6641
676795, 20.5938, 20.6406, 20.6719, 20.7578
678839, 20.6172, 20.6406, 20.5625, 20.6875
680527, 20.5938, 20.5625, 20.5547, 20.6484
682449, 20.6641, 20.6406, 20.5625, 20.6719
684557, 20.5938, 20.6172, 20.625, 20.6484
686663, 20.5547, 20.6641, 20.5078, 20.7109
688365, 20.4922, 20.625, 20.5547, 20.6875
689912, 20.625, 20.6719, 20.5781, 20.6641
691666, 20.5625, 20.5781, 20.6406, 20.5781
693440, 20.4922, 20.5781, 20.5938, 20.6875
695194, 20.5078, 20.5781, 20.5547, 20.6641
696779, 20.5547, 20.5625, 20.625, 20.625
698347, 20.5391, 20.5781, 20.6016, 20.625
700420, 20.5078, 20.5391, 20.5547, 20.6406
702538, 20.5312, 20.6016, 20.5391, 20.625
704611, 20.625, 20.5781, 20.625, 20.5938
706688, 20.5781, 20.5781, 20.5156, 20.6406
708224, 20.4531, 20.5547, 20.5312, 20.7031
709947, 20.5156, 20.5625, 20.5312, 20.6172
711525, 20.5156, 20.5078, 20.5625, 20.6016
713603, 20.5391, 20.6016, 20.5781, 20.5547
715359, 20.5078, 20.4531, 20.5625, 20.5625
717325, 20.4766, 20.5156, 20.5391, 20.5781
719076, 20.5547, 20.5312, 20.5312, 20.6172
721044, 20.6016, 20.5625, 20.4766, 20.5781
722633, 20.5781, 20.6016, 20.5078, 20.5938
724594, 20.5547, 20.5781, 20.4922, 20.5781
726693, 20.5391, 20.5781, 20.5781, 20.6406
728790, 20.4766, 20.5625, 20.5625, 20.625
730335, 20.5078, 20.5547, 20.6016, 20.5938
732203, 20.6016, 20.5781, 20.5391, 20.6875
733956, 20.5078, 20.5625, 20.4062, 20.5781
735700, 20.5938, 20.5938, 20.5547, 20.6016
737609, 20.5078, 20.5391, 20.5312, 20.5547
739357, 20.5312, 20.5312, 20.5156, 20.5312
741109, 20.5781, 20.6016, 20.5547, 20.5547
742699, 20.5312, 20.5312, 20.4688, 20.6172
744665, 20.4062, 20.5625, 20.5078, 20.5156
746640, 20.4766, 20.5078, 20.4922, 20.5156
748374, 20.4688, 20.5312, 20.4766, 20.5312
750121, 20.5391, 20.4453, 20.4531, 20.5156
751864, 20.5625, 20.4688, 20.4922, 20.5781
753442, 20.4297, 20.4922, 20.4531, 20.5781
755010, 20.5078, 20.5781, 20.4922, 20.5625
756723, 20.4922, 20.5547, 20.5547, 20.6016
758829, 20.5391, 20.4453, 20.4297, 20.6172
760928, 20.5625, 20.6719, 20.4531, 20.5781
763026, 20.5781, 20.5781, 20.5625, 20.6016
765132, 20.5547, 20.6406, 20.6016, 20.6172
767243, 20.6016, 20.5391, 20.4922, 20.6641
768776, 20.6016, 20.5781, 20.5938, 20.7266
770511, 20.6016, 20.6406, 20.625, 20.6719
772276, 20.6484, 20.5938, 20.5156, 20.7109
774032, 20.5938, 20.7031, 20.5781, 20.7266
775755, 20.5938, 20.6016, 20.6172, 20.6719
777364, 20.6406, 20.6484, 20.5312, 20.625
778907, 20.5938, 20.75, 20.5625, 20.6641
780484, 20.6641, 20.7031, 20.6016, 20.7734
782271, 20.6719, 20.625, 20.5547, 20.6875
784025, 20.5312, 20.6719, 20.5547, 20.6406
786142, 20.625, 20.6016, 20.5547, 20.7031
788240, 20.5781, 20.5781, 20.5547, 20.5938
790350, 20.4922, 20.625, 20.5938, 20.6406
792448, 20.5781, 20.5547, 20.5156, 20.5781
794532, 20.5156, 20.6406, 20.5938, 20.5781
796440, 20.5625, 20.5938, 20.5156, 20.5547
798220, 20.5547, 20.5625, 20.5781, 20.5938
800118, 20.4922, 20.5156, 20.5078, 20.5625
801516, 20.5156, 20.5625, 20.5938, 20.6016
803248, 20.4688, 20.5156, 20.5547, 20.5938
805014, 20.4922, 20.5938, 20.5625, 20.5625
806404, 20.4219, 20.5078, 20.5156, 20.5781
807980, 20.5078, 20.5781, 20.5938, 20.625
809914, 20.4531, 20.5547, 20.5625, 20.6016
811480, 20.5312, 20.4688, 20.5625, 20.5781
813411, 20.4922, 20.5312, 20.4219, 20.5312
815110, 20.4688, 20.5156, 20.5156, 20.5547
817205, 20.5156, 20.4688, 20.4766, 20.5312
819292, 20.4453, 20.4922, 20.5625, 20.4922
820984, 20.5078, 20.4922, 20.5312, 20.5312
822925, 20.5312, 20.5781, 20.4531, 20.4688
824667, 20.4922, 20.4922, 20.5312, 20.5938
826230, 20.5312, 20.5156, 20.4688, 20.5312
827819, 20.5078, 20.5312, 20.5078, 20.5156
829388, 20.5156, 20.4688, 20.4922, 20.625
830966, 20.5156, 20.4922, 20.4922, 20.6484
833077, 20.4688, 20.5391, 20.5391, 20.625
835028, 20.4297, 20.5312, 20.6016, 20.5781
836751, 20.5312, 20.625, 20.4766, 20.5078
838714, 20.5312, 20.5078, 20.4922, 20.5547
840813, 20.4453, 20.5938, 20.5078, 20.5781
842380, 20.4766, 20.5156, 20.6172, 20.6172
844480, 20.4531, 20.5391, 20.5547, 20.6016
846545, 20.5078, 20.5938, 20.5156, 20.5312
848607, 20.5078, 20.5078, 20.4688, 20.6172
850216, 20.4766, 20.4766, 20.4922, 20.5938
852312, 20.4297, 20.5625, 20.5078, 20.625
854440, 20.5312, 20.5938, 20.5078, 20.6016
856494, 20.5781, 20.5078, 20.5312, 20.5781
858229, 20.4922, 20.5391, 20.4688, 20.6172
860138, 20.5156, 20.4922, 20.4922, 20.6172
861717, 20.5391, 20.5938, 20.5156, 20.5391
863450, 20.5156, 20.5547, 20.4688, 20.6016
865059, 20.4766, 20.5625, 20.5078, 20.5781
866633, 20.4766, 20.6484, 20.5156, 20.5938
868199, 20.5391, 20.5781, 20.5312, 20.6641
869955, 20.4922, 20.5547, 20.5312, 20.6172
871534, 20.5625, 20.6172, 20.5312, 20.6016
872924, 20.4922, 20.5781, 20.4688, 20.5625
874678, 20.5625, 20.5391, 20.4922, 20.6172
876400, 20.5547, 20.5547, 20.4922, 20.6016
877981, 20.4922, 20.5312, 20.5938, 20.6406
879738, 20.5156, 20.4688, 20.5781, 20.6016
881493, 20.4453, 20.5391, 20.5391, 20.7031
883237, 20.5156, 20.5156, 20.5156, 20.6172
884958, 20.5312, 20.5312, 20.4531, 20.5938
887047, 20.4688, 20.5312, 20.5391, 20.5781
889109, 20.5781, 20.5625, 20.4922, 20.5547
891172, 20.4688, 20.5156, 20.4688, 20.5312
892714, 20.5156, 20.4922, 20.5781, 20.5625
894458, 20.5156, 20.6641, 20.5391, 20.5547
896211, 20.5156, 20.4922, 20.5547, 20.6875
897780, 20.5547, 20.5938, 20.5625, 20.6484
899348, 20.5625, 20.5781, 20.5547, 20.5547
901101, 20.5547, 20.5938, 20.6016, 20.5938
902823, 20.5312, 20.5547, 20.4922, 20.6172
904896, 20.5625, 20.5312, 20.5391, 20.5625
907014, 20.5078, 20.5781, 20.5078, 20.5781
909121, 20.5312, 20.6016, 20.4922, 20.5625
911221, 20.5312, 20.5547, 20.5078, 20.5938
913309, 20.5547, 20.6016, 20.5156, 20.5781
915376, 20.5312, 20.5938, 20.5156, 20.6406
916753, 20.4766, 20.6406, 20.5156, 20.6641
918331, 20.5312, 20.6016, 20.5547, 20.6172
920084, 20.5312, 20.625, 20.5625, 20.6172
921849, 20.5156, 20.5781, 20.5156, 20.7266
923927, 20.5625, 20.5938, 20.5078, 20.6641
925680, 20.5625, 20.6172, 20.5312, 20.6172
927426, 20.5391, 20.5781, 20.5312, 20.6406
929002, 20.5547, 20.7266, 20.5781, 20.5547
930727, 20.5391, 20.6016, 20.4766, 20.7031
932825, 20.5156, 20.6016, 20.5391, 20.6016
934900, 20.5078, 20.5547, 20.5391, 20.6875
936996, 20.4766, 20.5312, 20.5312, 20.6406
938586, 20.4766, 20.5781, 20.5547, 20.6016
940639, 20.5156, 20.4688, 20.5078, 20.6875
942362, 20.4766, 20.5312, 20.4922, 20.5625
944118, 20.4922, 20.5312, 20.5391, 20.625
